,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
278,XL9QIzYJQWg,Jonna Jinton,"www.jonnajinton.se ""zappare""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'myckelgensjö', 'zappare', 'morfar', 'frans', 'tv', 'zappa']",2013-10-14T18:35:27Z,7593,180,,5,PT37S,sd,false
279,hfDprjwsgPA,Jonna Jinton,"www.jonnajinton.se ""Hyllning till hösten""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'myckelgensjö', 'höst', 'autumn', 'fall', 'höstlöv', 'färger', 'hös']",2013-10-12T21:09:25Z,16625,837,,32,PT2M25S,hd,false
280,6UYoKC__Ljs,Jonna Jinton,"www.jonnajinton.se ""Fredagsfilm""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'myckelgensjö', 'lanthandel', 'volvo', '245', 'nanook', 'sinaaq']",2013-10-04T18:29:04Z,37737,721,,29,PT4M30S,sd,false
281,B64oW5Xu6Gs,Jonna Jinton,Bildspel jonnajinton.se,"► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'sjö', 'bildspel']",2013-09-30T11:16:56Z,28706,1024,,25,PT4M14S,sd,false
282,v4GGLH4LBSI,Jonna Jinton,"www.jonnajinton.se ""Inte helt reko""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'sjö', 'outdrr', 'storsjön', 'vinter', 'sommar', 'nikon', 'd90', 'filmk']",2013-09-26T14:26:22Z,25607,950,,21,PT2M4S,sd,false
283,TWdVkgbJEmU,Jonna Jinton,"www.jonnajinton.se ""Höstglädje""","Höstskog


► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'sjö', 'outdrr', 'storsjön', 'vinter', 'sommar', 'nikon', 'd90', 'muns']",2013-09-11T18:33:58Z,15223,564,,10,PT1M,sd,false
284,YVbeieQrCkg,Jonna Jinton,"www.jonnajinton.se ""Blåbärsätare""",www.jonnajinton.se,"['jonna', 'jinton', 'jonnajinton', 'sjö', 'outdrr', 'storsjön', 'vinter', 'sommar', 'nikon', 'd90', 'blåb']",2013-09-10T11:57:14Z,9865,423,,16,PT1M8S,sd,false
285,7PxA0S2pExU,Jonna Jinton,"www.jonnajinton.se ""Winter and summer by the lake""",www.jonnajinton.se,"['jonna', 'jinton', 'jonnajinton', 'sjö', 'outdrr', 'storsjön', 'vinter', 'sommar', 'nikon', 'd90']",2013-08-18T15:57:15Z,15126,771,,21,PT3M3S,sd,false
286,bBRlTyZLDG8,Jonna Jinton,"www.jonnajinton.se ""Sommarkänslor som förr""",www.jonnajinton.se,"['jonna', 'jinton', 'jonnajinton', 'lia', 'ängen', 'lie', 'äng', 'liemannen', 'norrland', 'landet']",2013-07-09T20:04:09Z,11040,366,,11,PT2M7S,sd,false
287,TlOYD-MIDls,Jonna Jinton,"www.jonnajinton.se ""Bakom kulisserna""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonnajinton', 'jonna', 'jinton', 'michael', 'grab', 'gravity', 'glue', 'gravityglue', 'filmteam', 'interview', 'film', 'intervju', 'bl']",2013-06-16T11:35:27Z,7118,182,,4,PT1M16S,sd,false
288,zjibYxwi-pA,Jonna Jinton,Stone Balance live performance by Michael Grab 10 june 2013,"Stone Balance by Michael Grab (gravityglue.com)
Videography by Jonna Jinton (jonnajinton.se)

Festival Omodernt (festivalomodernt.se) - Stockholm, Sweden




► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['Michael', 'Grab', 'Stone', 'Balance', 'balancing', 'rock', 'rocks', 'stones']",2013-06-12T18:28:01Z,25477,487,,18,PT3M35S,sd,false
289,1RR8v3zPyWs,Jonna Jinton,"www.jonnajinton.se ""Fredag""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'nanook', 'blogg', 'grundtjärn', 'örnsköldsvik', 'stuga', 'ved', 'vedspis', 'vedträd', 'te']",2013-05-03T18:59:41Z,12137,454,,12,PT2M51S,sd,false
290,jtqnWmVUZAs,Jonna Jinton,"www.jonnajinton.se ""Första vårtecknet""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'nanook', 'blogg', 'grundtjärn', 'örnsköldsvik', 'hund', 'vatten', 'vår', 'vårtecken', 'bäck', 'snö']",2013-04-18T15:32:12Z,6242,301,,6,PT1M46S,sd,false
291,tnHgAva_m9A,Jonna Jinton,Fjällräven polar 2013,"► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'nanook', 'blogg', 'grundtjärn', 'örnsköldsvik', 'hund', 'fjällräven', 'polar', '2013']",2013-04-16T18:55:44Z,19168,407,,13,PT3M5S,sd,false
292,ZXdeK5RG5T8,Jonna Jinton,"www.jonnajinton.se ""Inför Fjällräven Polar""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'nanook', 'blogg', 'grundtjärn', 'örnsköldsvik', 'hund', 'fjällräven', 'polar', '2013']",2013-04-05T14:56:45Z,12801,801,,39,PT2M32S,sd,false
293,RBcCOMl9BXc,Jonna Jinton,"www.jonnajinton.se ""Du får vara snäll""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'nanook', 'blogg', 'grundtjärn', 'örnsköldsvik', 'hund', 'tokig']",2013-03-26T20:54:56Z,6507,255,,5,PT27S,sd,false
294,_FBfs1tD_Vk,Jonna Jinton,"www.jonnajinton.se ""Vinter och sjungande is""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'nanook', 'blogg', 'grundtjärn', 'is', 'sjungade', 'singing', 'ice', 'vinter', 'norrland', 'snö', 'ljud', 'av']",2013-03-20T13:18:36Z,12190,525,,10,PT2M7S,sd,false
295,wH0_3tbt7rY,Jonna Jinton,"www.jonnajinton.se ""Jonnas konsert""","Pianoflams :)

► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'nanook', 'blogg', 'grundtjärn', 'piano', 'the', 'promise', 'heart', 'asks', 'pleasure', 'first', 'michael', 'nyma']",2013-03-07T23:48:14Z,114268,3919,,143,PT5M4S,sd,false
296,xoZeRvaVI78,Jonna Jinton,"www.jonnajinton.se ""lite ved""",Ved,"['jonna', 'jinton', 'jonnajinton', 'nanook', 'blogg', 'grundtjärn']",2013-02-19T19:07:55Z,10786,332,,5,PT1M50S,sd,false
297,__Va3ZaoI5Q,Jonna Jinton,"www.jonnajinton.se ""Februarimorgon","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'nanook', 'blogg', 'grundtjärn']",2013-02-08T08:48:45Z,6345,263,,6,PT1M42S,sd,false
298,s5LTEBIbm9w,Jonna Jinton,"www.jonnajinton.se ""Paketöppning""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'nanook', 'blogg', 'grundtjärn', 'hund', 'glad', 'öppna', 'paket']",2013-01-21T14:44:31Z,12837,584,,24,PT4M45S,sd,false
299,Tqc36kg0d9A,Jonna Jinton,"www.jonnajinton.se ""Lite piano""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'nyman', 'the', 'heart', 'asks', 'pleasure', 'first', 'piano', 'grundtjärn', 'örnsköldsvik']",2013-01-17T23:26:46Z,17299,675,,23,PT53S,sd,false
300,QyFqM8rkCNs,Jonna Jinton,"jonnajinton.se ""all i want for christmas is you""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'grundtjärn', 'norrland', 'stuga', 'blogg', 'jonnajinton', 'övik', 'örnsköldsvik', 'västern', 'all', 'want', 'for', 'christmas']",2012-12-24T23:57:00Z,17458,400,,26,PT43S,sd,false
301,jIAqCZe9Uvs,Jonna Jinton,"www.jonnajinton.se ""Ljus i mörkret""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'grundtjärn', 'norrland', 'stuga', 'blogg', 'jonnajinton', 'övik', 'örnsköldsvik', 'västern', 'lucia', '2012', 'lucian']",2012-12-13T05:49:13Z,37393,924,,25,PT6M6S,sd,false
302,3pLEykrflDU,Jonna Jinton,"www.jonnajinton.se ""Decemberdag""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'grundtjärn', 'norrland', 'stuga', 'blogg', 'jonnajinton', 'övik', 'örnsköldsvik', 'västern']",2012-12-05T19:38:50Z,8818,276,,3,PT3M6S,sd,false
303,ZwzDadVvksA,Jonna Jinton,"www.jonnajinton.se ""Hjälper till att smälta snön""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'grundtjärn', 'norrland', 'stuga', 'blogg', 'jonnajinton', 'snö', 'smälta', 'vå']",2012-11-26T23:35:43Z,20466,389,,6,PT2M7S,sd,false
304,J5uAm14Qoiw,Jonna Jinton,"www.jonnajinton.se ""Mystiska ljud från himlen""","mystiska ljud


► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'mystiska', 'ljud', 'strange', 'noise', 'from', 'the', 'sky', 'scary', 'sound', 'himlen', 'grundtjärn', 'örnsköldsvik']",2012-11-22T16:24:36Z,11575,214,,8,PT1M50S,sd,false
305,O6WAZJR89iM,Jonna Jinton,"www.jonnajinton.se ""Ansökan till Polar 2013""","Jag heter Jonna Jinton, och jag skulle SÅ himla gärna vilja få följa med på denna fantastiska resa ""Fjällräven Polar"". Det hade varit en livsupplevelse. Skulle bli jätteglad om ni vill rösta på mig : http://www.fjallraven.se/friluftsliv/polar/tavling/fjallraven-polar-2013/bidrag/?uid=104

Här är min blogg: www.jonnajinton.se


► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'fjällräven', 'polar', '2013', 'bidrag', 'application', 'fjallraven', 'tävling', 'Jonnajinton', 'jonnajinton', 'blogg', 'blog', 'www.jonnajinton.se']",2012-11-14T22:46:38Z,18997,279,,7,PT54S,sd,false
306,5m5JTKo4rQQ,Jonna Jinton,"www.jonnajinton.se ""Distraherande hund""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'nanook', 'blogg']",2012-11-14T21:13:14Z,15792,739,,37,PT2M36S,sd,false
307,FSDDJWhe6gc,Jonna Jinton,"www.jonnajinton.se ""På hal is""",www.jonnajinton.se,"['jonna', 'jinton', 'nanook', 'blogg']",2012-11-01T23:41:05Z,13298,540,,12,PT1M13S,sd,false
308,vf87iZxXTQA,Jonna Jinton,"www.jonnajinton.se ""En fredagseftermiddag""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'nanook', 'blogg']",2012-10-26T22:56:19Z,11514,445,,11,PT4M27S,sd,false
309,fpGP4gbv5zw,Jonna Jinton,"www.jonnajinton.se ""Vintern kom tidigt i år""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'nanook', 'blogg']",2012-10-16T11:56:17Z,6283,248,,3,PT1M22S,sd,false
